1347392075,307,1,"Protoss",2350,"Protoss Pylon",3456,2912,3322,848,23
1347392075,319,1,"Protoss",2650,"Protoss Dragoon",3616,3728,3514,904,23
1347392075,320,1,"Protoss",2650,"Protoss Gateway",3552,3920,3522,912,23
1347392075,324,0,"Terran",1950,"Terran SCV",288,3856,3370,984,22
1347392075,324,0,"Terran",1950,"Terran Vulture",480,3536,3370,984,22
1347392075,324,0,"Terran",1950,"Terran Vulture",544,3632,3370,984,22
1347392075,328,0,"Terran",1950,"Terran Supply Depot",560,3872,3426,1000,22
1347392075,333,1,"Protoss",2900,"Protoss Dragoon",3616,3824,3698,968,23
1347392075,335,0,"Terran",1950,"Terran Vulture Spider Mine",3792,3261,3522,1040,21
1347392075,335,0,"Terran",1950,"Terran Vulture Spider Mine",3766,3328,3522,1040,21
1347392075,337,0,"Terran",2000,"Terran SCV",288,3856,3538,1048,22
1347392075,337,0,"Terran",2000,"Terran Vulture Spider Mine",3764,3512,3546,1048,22
1347392075,337,0,"Terran",2000,"Terran Vulture Spider Mine",3759,3494,3546,1048,22
1347392075,340,0,"Terran",2000,"Terran Vulture Spider Mine",3863,3631,3594,1064,22
1347392075,340,0,"Terran",2000,"Terran Vulture Spider Mine",3897,3634,3594,1064,22
1347392075,350,1,"Protoss",2900,"Protoss Probe",3808,3856,3922,1048,20
1347392075,351,0,"Terran",2200,"Terran Vulture",480,3536,3746,1120,22
1347392075,351,0,"Terran",2200,"Terran Vulture",544,3632,3754,1120,22
1347392075,352,0,"Terran",2200,"Terran SCV",288,3856,3770,1128,23
1347392075,362,0,"Terran",2200,"Terran Vulture Spider Mine",3549,2897,3914,1184,23
1347392075,363,0,"Terran",2200,"Terran Vulture Spider Mine",3599,2919,3922,1184,23
1347392075,363,1,"Protoss",3200,"Protoss Probe",3808,3856,4050,1112,16
1347392075,364,1,"Protoss",3200,"Protoss Dragoon",3616,3728,4058,1120,16
1347392075,364,1,"Protoss",3450,"Protoss Dragoon",3616,3824,4066,1120,16
1347392075,364,0,"Terran",2200,"Terran Vulture Spider Mine",3558,2813,3930,1192,23
1347392075,364,0,"Terran",2200,"Terran Vulture Spider Mine",3483,2973,3930,1192,23
1347392075,367,0,"Terran",2250,"Terran Command Center",288,3120,3970,1200,23
1347392075,367,0,"Terran",2250,"Terran Vulture Spider Mine",3456,2837,3970,1200,23
1347392075,368,0,"Terran",2250,"Terran Vulture Spider Mine",3357,2876,3978,1208,23
1347392075,371,0,"Terran",2400,"Terran Vulture",480,3536,4034,1224,23
1347392075,371,0,"Terran",2400,"Terran Vulture",544,3632,4034,1224,23
1347392075,373,1,"Protoss",3450,"Protoss Dragoon",3552,3920,4162,1160,16
1347392075,375,0,"Terran",2400,"Terran SCV",288,3856,4082,1248,24
1347392075,375,1,"Protoss",3500,"Protoss Probe",3808,3856,4170,1168,17
1347392075,388,1,"Protoss",3550,"Protoss Probe",3808,3856,4298,1224,18
1347392075,391,0,"Terran",2600,"Terran Vulture Spider Mine",3789,3081,4322,1328,24
1347392075,394,0,"Terran",2600,"Terran Vulture",480,3536,4378,1344,24
1347392075,394,0,"Terran",2600,"Terran Vulture Spider Mine",3696,3428,4378,1344,24
1347392075,394,0,"Terran",2600,"Terran Vulture Spider Mine",3674,3396,4378,1344,24
1347392075,394,0,"Terran",2600,"Terran Vulture",544,3632,4378,1344,24
1347392075,395,1,"Protoss",3800,"Protoss Dragoon",3616,3728,4370,1248,17
1347392075,399,0,"Terran",2600,"Terran Vulture Spider Mine",3863,3566,4458,1368,24
1347392075,411,0,"Terran",2600,"Terran Vulture Spider Mine",633,2839,4618,1432,24
1347392075,412,0,"Terran",2600,"Terran Vulture Spider Mine",741,2885,4642,1440,24
1347392075,412,0,"Terran",2675,"Terran Siege Tank Tank Mode",480,3536,4650,1440,24
1347392075,415,0,"Terran",2750,"Terran Vulture Spider Mine",828,2911,4690,1448,23
1347392075,416,0,"Terran",2750,"Terran Vulture Spider Mine",365,3346,4714,1456,23
1347392075,416,0,"Terran",2750,"Terran Vulture Spider Mine",366,3382,4714,1456,23
1347392075,419,0,"Terran",2750,"Terran SCV",288,3856,4770,1480,24
1347392075,420,0,"Terran",2750,"Terran Vulture Spider Mine",444,3364,4770,1480,24
1347392075,421,1,"Protoss",4350,"Protoss Dragoon",3616,3824,4650,1264,15
1347392075,421,1,"Protoss",4350,"Protoss Dragoon",3552,3920,4666,1264,15
1347392075,433,1,"Protoss",4600,"Protoss Probe",3808,3856,4810,1264,16
1347392075,433,0,"Terran",2800,"Terran Command Center",64,3472,4914,1544,24
1347392075,434,1,"Protoss",4600,"Protoss Dragoon",3616,3728,4842,1264,16
1347392075,438,0,"Terran",2800,"Terran Siege Tank Tank Mode",544,3632,4978,1568,24
1347392075,444,0,"Terran",3150,"Terran Siege Tank Tank Mode",480,3536,5034,1600,24
1347392075,445,1,"Protoss",4650,"Protoss Probe",3808,3856,4986,1264,17
1347392075,448,0,"Terran",2800,"Terran SCV",288,3856,5082,1616,25
1347392075,453,1,"Protoss",5150,"Protoss Citadel of Adun",3856,3968,5098,1264,17
1347392075,460,0,"Terran",2850,"Terran SCV",288,3856,5274,1680,25
1347392075,467,1,"Protoss",5450,"Protoss Dragoon",3616,3728,5298,1264,17
1347392075,468,1,"Protoss",5450,"Protoss Zealot",3616,3824,5322,1264,17
1347392075,468,1,"Protoss",5450,"Protoss Zealot",3552,3920,5322,1264,17
1347392075,470,0,"Terran",3200,"Terran Vulture",544,3632,5402,1736,25
1347392075,470,1,"Protoss",5450,"Protoss Probe",3808,3856,5346,1264,18
1347392075,473,0,"Terran",3250,"Terran SCV",288,3856,5450,1752,26
1347392075,475,0,"Terran",3600,"Terran Vulture",480,3536,5490,1760,26
1347392075,478,0,"Terran",3600,"Terran Engineering Bay",704,3856,5546,1776,26
1347392075,483,1,"Protoss",5500,"Protoss Probe",3808,3856,5506,1280,19
1347392075,485,0,"Terran",2950,"Terran SCV",288,3856,5650,1808,27
1347392075,489,0,"Terran",3025,"Terran Vulture",544,3632,5698,1824,27
1347392075,494,0,"Terran",3025,"Terran Vulture Spider Mine",512,3066,5746,1856,27
1347392075,494,0,"Terran",3100,"Terran Vulture",480,3536,5754,1856,27
1347392075,495,0,"Terran",3100,"Terran Vulture Spider Mine",503,2998,5778,1864,27
1347392075,495,1,"Protoss",5750,"Protoss Probe",3808,3856,5674,1336,20
1347392075,497,0,"Terran",3100,"Terran Vulture Spider Mine",469,2887,5802,1864,27
1347392075,497,1,"Protoss",5750,"Protoss Zealot",3616,3824,5706,1352,20
1347392075,499,1,"Protoss",6000,"Protoss Zealot",3552,3920,5730,1360,20
1347392075,505,0,"Terran",3150,"Terran SCV",288,3856,5946,1912,28
1347392075,507,1,"Protoss",6000,"Protoss Zealot",3616,3728,5834,1392,20
1347392075,512,1,"Protoss",6050,"Protoss Probe",3808,3856,5914,1416,21
1347392075,514,0,"Terran",3300,"Terran Siege Tank Tank Mode",480,3536,6090,1960,28
1347392075,514,0,"Terran",3300,"Terran Siege Tank Tank Mode",544,3632,6090,1960,28
1347392075,518,0,"Terran",3350,"Terran SCV",288,3856,6146,1984,29
1347392075,522,1,"Protoss",6150,"Protoss Zealot",3616,3824,6050,1472,21
1347392075,523,0,"Terran",3350,"Terran Missile Turret",480,3040,6218,2000,29
1347392075,525,1,"Protoss",6300,"Protoss Zealot",3552,3920,6090,1480,21
1347392075,530,1,"Protoss",6300,"Protoss Probe",3808,3856,6162,1504,22
1347392075,531,0,"Terran",3400,"Terran SCV",288,3856,6370,2048,30
1347392075,533,1,"Protoss",6400,"Protoss Zealot",3616,3728,6226,1520,22
1347392075,536,0,"Terran",3400,"Terran Vulture Spider Mine",3118,1394,6418,2072,30
1347392075,543,0,"Terran",3450,"Terran Vulture Spider Mine",3800,1015,6522,2112,30
1347392075,543,0,"Terran",3450,"Terran SCV",288,3856,6522,2112,31
1347392075,547,1,"Protoss",6550,"Protoss Zealot",3616,3824,6442,1584,22
1347392075,548,0,"Terran",4150,"Terran SCV",288,3120,6586,2136,32
1347392075,550,1,"Protoss",6650,"Protoss Zealot",3552,3920,6466,1600,22
1347392075,554,0,"Terran",4150,"Terran Vulture Spider Mine",3768,243,6722,2168,32
1347392075,556,0,"Terran",4200,"Terran SCV",288,3856,6778,2176,33
1347392075,556,0,"Terran",4200,"Terran Siege Tank Tank Mode",480,3536,6794,2176,33
1347392075,557,0,"Terran",4200,"Terran Siege Tank Tank Mode",544,3632,6794,2184,33
1347392075,560,1,"Protoss",6750,"Protoss Zealot",3616,3728,6618,1632,22
1347392075,560,0,"Terran",4250,"Terran SCV",288,3120,6882,2200,34
1347392075,563,0,"Terran",4250,"Terran Academy",688,3968,6938,2208,34
1347392075,569,1,"Protoss",6750,"Protoss Pylon",3904,4032,6754,1656,22
1347392075,573,0,"Terran",3650,"Terran SCV",288,3120,7194,2264,35
1347392075,574,0,"Terran",3650,"Terran Supply Depot",560,3776,7218,2272,35
1347392075,576,0,"Terran",3650,"Terran SCV",288,3856,7274,2280,36
1347392075,577,0,"Terran",3650,"Terran Factory",672,3728,7306,2288,36
1347392075,578,1,"Protoss",6950,"Protoss Pylon",3840,3232,6882,1688,22
1347392075,585,0,"Terran",3700,"Terran SCV",288,3120,7498,2328,37
1347392075,587,1,"Protoss",7050,"Protoss Zealot",3616,3824,7002,1720,22
1347392075,588,0,"Terran",4050,"Terran Siege Tank Tank Mode",480,3536,7570,2336,37
1347392075,598,0,"Terran",3800,"Terran SCV",288,3120,7786,2392,38
1347392075,602,1,"Protoss",7050,"Protoss Zealot",3616,3728,7242,1760,22
1347392075,602,1,"Protoss",7050,"Protoss Zealot",3552,3920,7250,1768,22
1347392075,604,0,"Terran",3800,"Terran Vulture",544,3632,7866,2424,37
1347392075,613,1,"Protoss",7150,"Protoss Zealot",3616,3824,7402,1800,22
1347392102,0,0,"Terran",200,"Terran SCV",320,400,50,0,5
1347392102,14,1,"Zerg",350,"Zerg Larva",965,3792,106,0,5
1347392102,17,0,"Terran",250,"Terran SCV",320,400,106,0,6
1347392102,29,1,"Zerg",400,"Zerg Larva",965,3792,186,0,6
1347392102,30,0,"Terran",300,"Terran SCV",320,400,162,0,7
1347392102,42,0,"Terran",350,"Terran SCV",320,400,234,0,8
1347392102,43,1,"Zerg",450,"Zerg Larva",965,3792,274,0,7
1347392102,54,0,"Terran",350,"Terran Supply Depot",784,32,314,0,8
1347392102,57,1,"Zerg",550,"Zerg Larva",965,3792,394,0,9
1347392102,60,0,"Terran",400,"Terran SCV",320,400,354,0,9
1347392102,66,1,"Zerg",550,"Zerg Spawning Pool",1264,3840,482,0,8
1347392102,71,1,"Zerg",550,"Zerg Larva",965,3792,538,0,8
1347392102,72,0,"Terran",450,"Terran SCV",320,400,426,0,10
1347392102,77,1,"Zerg",550,"Zerg Extractor",800,3808,594,0,7
1347392102,85,0,"Terran",500,"Terran SCV",320,400,514,0,11
1347392102,86,1,"Zerg",600,"Zerg Larva",965,3792,658,0,8
1347392102,97,0,"Terran",500,"Terran Barracks",704,336,618,0,11
1347392102,100,1,"Zerg",600,"Zerg Larva",965,3792,778,0,8
1347392102,101,0,"Terran",550,"Terran SCV",320,400,650,0,12
1347392102,113,0,"Terran",600,"Terran SCV",320,400,762,0,13
1347392102,114,1,"Zerg",750,"Zerg Larva",1083,3792,898,32,9
1347392102,125,0,"Terran",600,"Terran Barracks",704,432,882,0,13
1347392102,130,0,"Terran",650,"Terran SCV",320,400,906,0,14
1347392102,131,1,"Zerg",750,"Zerg Larva",1083,3792,994,104,9
1347392102,136,1,"Zerg",900,"Zerg Zergling",950,3785,1058,104,9
1347392102,136,1,"Zerg",900,"Zerg Zergling",957,3832,1058,104,9
1347392102,136,1,"Zerg",900,"Zerg Zergling",1079,3801,1058,104,9
1347392102,145,1,"Zerg",900,"Zerg Larva",1083,3792,1146,104,9
1347392102,147,0,"Terran",700,"Terran SCV",320,400,1114,0,15
1347392102,149,0,"Terran",700,"Terran Marine",704,336,1114,0,15
1347392102,151,1,"Zerg",950,"Zerg Zergling",1075,3795,1218,104,9
1347392102,154,0,"Terran",700,"Terran Bunker",848,416,1178,0,15
1347392102,159,1,"Zerg",950,"Zerg Larva",1083,3792,1290,104,9
1347392102,159,0,"Terran",750,"Terran SCV",320,400,1218,0,16
1347392102,164,0,"Terran",800,"Terran Marine",704,336,1274,0,16
1347392102,170,1,"Zerg",1000,"Zerg Hatchery",288,3184,1394,104,9
1347392102,173,1,"Zerg",1000,"Zerg Larva",1083,3792,1426,104,9
1347392102,187,1,"Zerg",1050,"Zerg Larva",1083,3792,1562,104,10
1347392102,201,1,"Zerg",1050,"Zerg Larva",1083,3792,1714,104,10
1347392102,201,1,"Zerg",1100,"Zerg Zergling",1080,3818,1722,104,10
1347392102,202,0,"Terran",900,"Terran Marine",704,336,1522,0,16
1347392102,203,0,"Terran",900,"Terran Supply Depot",848,480,1538,0,16
1347392102,214,1,"Zerg",1150,"Zerg Zergling",1078,3832,1834,104,10
1347392102,215,1,"Zerg",1150,"Zerg Larva",1083,3792,1858,104,10
1347392102,215,0,"Terran",900,"Terran Marine",704,432,1586,0,15
1347392102,229,0,"Terran",950,"Terran Marine",704,336,1642,0,15
1347392102,230,1,"Zerg",1150,"Zerg Larva",1083,3792,1994,104,10
1347392102,231,0,"Terran",1000,"Terran SCV",320,400,1650,0,16
1347392102,233,1,"Zerg",1200,"Zerg Zergling",1075,3763,2034,104,10
1347392102,234,0,"Terran",1000,"Terran Marine",704,432,1650,0,16
1347392102,244,0,"Terran",1050,"Terran Marine",704,336,1698,0,16
1347392102,244,0,"Terran",1100,"Terran SCV",320,400,1706,0,17
1347392102,244,1,"Zerg",1200,"Zerg Hatchery",3776,1552,2138,104,9
1347392102,244,1,"Zerg",1200,"Zerg Larva",1083,3792,2138,104,9
1347392102,245,1,"Zerg",1200,"Zerg Larva",288,3226,2162,104,9
1347392102,253,1,"Zerg",1300,"Zerg Zergling",1085,3806,2242,104,9
1347392102,253,1,"Zerg",1300,"Zerg Zergling",1075,3795,2242,104,9
1347392102,258,1,"Zerg",1300,"Zerg Larva",1083,3792,2282,104,9
1347392102,259,1,"Zerg",1300,"Zerg Larva",288,3226,2314,104,9
1347392102,262,0,"Terran",1250,"Terran SCV",320,400,1762,0,18
1347392102,266,1,"Zerg",1350,"Zerg Zergling",1075,3785,2370,104,9
1347392102,267,1,"Zerg",1400,"Zerg Zergling",279,3241,2386,104,9
1347392102,267,0,"Terran",1250,"Terran Marine",704,432,1786,0,18
1347392102,272,1,"Zerg",1400,"Zerg Larva",1083,3792,2434,104,9
1347392102,274,1,"Zerg",1400,"Zerg Larva",288,3226,2450,104,9
1347392102,278,0,"Terran",1300,"Terran Marine",704,336,1882,0,18
1347392102,282,0,"Terran",1350,"Terran Supply Depot",912,544,1938,0,18
1347392102,287,1,"Zerg",1500,"Zerg Larva",1083,3792,2586,104,11
1347392102,287,1,"Zerg",1500,"Zerg Larva",288,3226,2586,104,11
1347392102,297,0,"Terran",1400,"Terran Marine",704,336,2042,0,17
1347392102,297,0,"Terran",1400,"Terran Marine",704,432,2042,0,17
1347392102,301,1,"Zerg",1500,"Zerg Larva",1083,3792,2714,104,11
1347392102,301,1,"Zerg",1500,"Zerg Hatchery",416,3184,2730,104,10
1347392102,302,1,"Zerg",1500,"Zerg Larva",288,3226,2730,104,10
1347392102,312,0,"Terran",1450,"Terran Marine",704,336,2170,0,17
1347392102,312,0,"Terran",1500,"Terran Marine",704,432,2170,0,17
1347392102,315,1,"Zerg",1650,"Zerg Larva",1083,3792,2882,104,13
1347392102,316,1,"Zerg",1650,"Zerg Larva",288,3226,2890,104,13
1347392102,319,1,"Zerg",1650,"Zerg Larva",3776,1594,2938,104,13
1347392102,321,0,"Terran",1500,"Terran SCV",320,400,2250,0,18
1347392102,327,0,"Terran",1550,"Terran Marine",704,336,2314,0,18
1347392102,327,0,"Terran",1600,"Terran Marine",704,432,2322,0,18
1347392102,329,1,"Zerg",1800,"Zerg Larva",1083,3792,3074,112,16
1347392102,330,1,"Zerg",1800,"Zerg Larva",288,3226,3082,120,16
1347392102,331,1,"Zerg",1800,"Zerg Creep Colony",544,3232,3082,128,15
1347392102,334,1,"Zerg",1800,"Zerg Larva",3776,1594,3114,136,15
1347392102,334,0,"Terran",1650,"Terran SCV",320,400,2402,0,19
1347392102,337,0,"Terran",1650,"Terran Refinery",320,224,2458,0,19
1347392102,343,1,"Zerg",1900,"Zerg Larva",1083,3792,3250,184,18
1347392102,344,0,"Terran",1750,"Terran Supply Depot",240,576,2578,0,19
1347392102,345,1,"Zerg",1950,"Zerg Larva",288,3226,3274,192,18
1347392102,345,1,"Zerg",1950,"Zerg Sunken Colony",544,3232,3282,192,18
1347392102,347,0,"Terran",1800,"Terran Marine",704,336,2610,0,19
1347392102,347,0,"Terran",1800,"Terran Marine",704,432,2610,0,19
1347392102,348,1,"Zerg",1950,"Zerg Larva",3717,1552,3330,208,18
1347392102,348,1,"Zerg",1950,"Zerg Lair",1024,3792,3330,208,19
1347392102,357,1,"Zerg",2000,"Zerg Larva",1083,3792,3466,256,19
1347392102,358,0,"Terran",1800,"Terran Academy",336,576,2786,0,19
1347392102,359,1,"Zerg",2000,"Zerg Larva",288,3226,3522,264,19
1347392102,362,1,"Zerg",2000,"Zerg Larva",3717,1552,3578,280,19
1347392102,370,0,"Terran",1900,"Terran Marine",704,336,2970,8,19
1347392102,370,0,"Terran",1900,"Terran Marine",704,432,2978,8,19
1347392102,371,1,"Zerg",2100,"Zerg Larva",1083,3792,3730,328,19
1347392102,372,0,"Terran",1900,"Terran SCV",320,400,2986,16,20
1347392102,372,1,"Zerg",2100,"Zerg Larva",288,3226,3746,336,19
1347392102,377,1,"Zerg",2100,"Zerg Larva",416,3226,3834,352,19
1347392102,379,1,"Zerg",2100,"Zerg Creep Colony",544,3168,3866,368,22
1347392102,382,1,"Zerg",2450,"Zerg Larva",3717,1552,3898,384,25
1347392102,383,1,"Zerg",2450,"Zerg Extractor",64,3232,3946,392,24
1347392102,385,1,"Zerg",2450,"Zerg Larva",1083,3792,3978,400,24
1347392102,387,1,"Zerg",2450,"Zerg Larva",288,3226,3994,408,24
1347392102,391,1,"Zerg",2450,"Zerg Larva",416,3226,4098,432,24
1347392102,392,1,"Zerg",2450,"Zerg Sunken Colony",544,3168,4122,432,24
1347392102,393,0,"Terran",2050,"Terran SCV",320,400,3282,104,21
1347392102,395,0,"Terran",2050,"Terran Marine",704,432,3314,120,21
1347392102,395,0,"Terran",2050,"Terran Marine",704,336,3322,120,21
1347392102,396,1,"Zerg",2450,"Zerg Larva",3717,1552,4170,448,24
1347392102,400,1,"Zerg",2450,"Zerg Larva",1083,3792,4282,472,24
1347392102,400,1,"Zerg",2450,"Zerg Larva",288,3226,4298,472,24
1347392102,404,0,"Terran",2050,"Terran Barracks",704,528,3442,160,21
1347392102,405,1,"Zerg",2550,"Zerg Larva",416,3226,4410,496,26
1347392102,405,0,"Terran",2100,"Terran SCV",320,400,3474,168,22
1347392102,410,1,"Zerg",2650,"Zerg Larva",3717,1552,4498,520,28
1347392102,411,0,"Terran",2200,"Terran Medic",704,432,3538,200,22
1347392102,411,1,"Zerg",2750,"Zerg Larva",1083,3792,4538,528,28
1347392102,413,0,"Terran",2200,"Terran Medic",704,336,3570,208,22
1347392102,414,1,"Zerg",2750,"Zerg Larva",288,3226,4618,552,28
1347392102,415,1,"Zerg",2750,"Zerg Spire",160,3328,4618,552,27
1347392102,419,0,"Terran",2250,"Terran Comsat Station",416,416,3674,240,22
1347392102,419,1,"Zerg",2750,"Zerg Larva",416,3226,4714,592,27
1347392102,421,0,"Terran",2250,"Terran Supply Depot",432,576,3698,256,22
1347392102,424,1,"Zerg",2750,"Zerg Larva",3717,1552,4810,648,27
1347392102,425,1,"Zerg",2750,"Zerg Larva",1083,3792,4826,656,27
1347392102,428,1,"Zerg",2850,"Zerg Larva",288,3226,4930,672,27
1347392102,429,0,"Terran",2375,"Terran Medic",704,432,3826,296,22
1347392102,432,0,"Terran",2500,"Terran Medic",704,336,3874,312,22
1347392102,433,1,"Zerg",2950,"Zerg Larva",416,3226,5026,728,29
1347392102,437,1,"Zerg",3050,"Zerg Zergling",387,3235,5106,760,29
1347392102,437,1,"Zerg",3050,"Zerg Zergling",429,3228,5106,760,29
1347392102,439,1,"Zerg",3050,"Zerg Larva",3717,1552,5122,776,29
1347392102,440,1,"Zerg",3100,"Zerg Zergling",428,3247,5162,792,29
1347392102,442,1,"Zerg",3200,"Zerg Zergling",250,3248,5242,816,29
1347392102,442,1,"Zerg",3200,"Zerg Zergling",292,3238,5242,816,29
1347392102,443,1,"Zerg",3200,"Zerg Larva",288,3226,5274,824,29
1347392102,446,0,"Terran",2500,"Spell Scanner Sweep",928,3776,4090,384,22
1347392102,447,1,"Zerg",3200,"Zerg Larva",416,3226,5346,864,29
1347392102,449,1,"Zerg",3200,"Zerg Larva",1083,3792,5402,880,29
1347392102,450,0,"Terran",2625,"Terran SCV",320,400,4154,400,23
1347392102,452,0,"Terran",2750,"Terran Marine",704,432,4186,408,23
1347392102,452,0,"Terran",2750,"Terran Marine",704,336,4186,416,23
1347392102,453,0,"Terran",2750,"Terran Engineering Bay",448,656,4202,416,23
1347392102,453,1,"Zerg",3200,"Zerg Larva",3717,1552,5498,912,29
1347392102,454,1,"Zerg",3350,"Zerg Zergling",1075,3775,5514,928,29
1347392102,454,1,"Zerg",3350,"Zerg Zergling",1079,3780,5514,928,29
1347392102,454,1,"Zerg",3350,"Zerg Zergling",1085,3815,5514,928,29
1347392102,457,1,"Zerg",3500,"Zerg Larva",288,3226,5594,952,30
1347392102,458,1,"Zerg",3550,"Zerg Zergling",251,3232,5634,960,30
1347392102,459,1,"Zerg",3600,"Zerg Zergling",423,3242,5650,976,30
1347392102,460,0,"Terran",2750,"Terran Marine",704,528,4314,456,23
1347392102,461,1,"Zerg",3600,"Zerg Extractor",3776,1376,5666,992,29
1347392102,461,1,"Zerg",3600,"Zerg Larva",416,3226,5698,1000,29
1347392102,462,0,"Terran",2800,"Terran SCV",320,400,4338,472,24
1347392102,463,1,"Zerg",3600,"Zerg Larva",1083,3792,5746,1016,29
1347392102,467,0,"Terran",2900,"Terran Marine",704,336,4418,488,24
